Year,Film,AA,CC.BP,DGA,PGA.BP,B.BD,B.BP,CC.BD,GG.SP,GG.BP.D
2006(79th Annual Awards),Invincible,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Just My Luck,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Keeping Up with the Steins,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The King,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Kinky Boots,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Lake House,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Last Holiday,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Last King of Scotland,0,0,0,0,0,1,0,0,0
2006(79th Annual Awards),The Last Kiss,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Lemming,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Let’s Go to Prison,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Letters from Iwo Jima,1,1,0,0,0,0,1,0,0
2006(79th Annual Awards),Little Children,0,1,0,0,0,0,0,1,1
2006(79th Annual Awards),Little Man,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Little Miss Sunshine,1,1,1,1,1,1,0,0,0
2006(79th Annual Awards),The Lives of Others,0,0,0,0,1,1,0,0,0
2006(79th Annual Awards),Look Both Ways,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Lost City,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Lucky Number Slevin,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Man of the Year,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Man Push Cart,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Maple Palm,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Marie Antoinette,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Marine,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Material Girls,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Memories of Tomorrow,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Miami Vice,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Miriam,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Miss Potter,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Mission: Impossible III,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Monster House,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),My Super Ex-Girlfriend,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Nacho Libre,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Nanny McPhee,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Nativity Story,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Night at the Museum,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Night Listener,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Night of the Living Dead 3D,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Notes on a Scandal,0,1,0,0,0,0,0,1,0
2006(79th Annual Awards),The Notorious Bettie Page,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Off the Black,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Old Joy,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Omen,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),On a Clear Day,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),One Last Thing . . .,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),One Night with the King,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Opal Dream,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Open Season,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Over the Hedge,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Painted Veil,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Pan’s Labyrinth,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Paprika,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Peaceful Warrior,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Perfume—The Story of a Murderer,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Phat Girlz,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Pink Panther,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Pirates of the Caribbean: Dead Man’s Chest,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Poseidon,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Prestige,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Proposition,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Protector,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Puffy Chair,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Pulse,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Pursuit of Happyness,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Queen,1,1,1,1,1,1,1,1,1
2006(79th Annual Awards),The Quiet,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Quinceanera,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Rang de Basanti,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Renaissance,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Ride Alone for Thousands of Miles,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Rocky Balboa,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Running Scared,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Running with Scissors,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Saving Shiloh,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Saw III,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),A Scanner Darkly,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Scary Movie 4,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),School for Scoundrels,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Science of Sleep,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Scoop,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Secret Life of Words,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),See No Evil,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Sentinel,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Shaggy Dog,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),She’s the Man,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Sherrybaby,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Shortbus,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Silent Hill,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Sixteen Blocks,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Slither,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Snakes on a Plane,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Something New,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Stay Alive,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Step Up,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Stick It,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Stranger Than Fiction,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Superman Returns,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Sweet Land,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Take the Lead,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Talladega Nights: The Ballad of Ricky Bobby,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),10 Items or Less,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Tenacious D in The Pick of Destiny,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Texas Chainsaw Massacre: The Beginning,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Thank You for Smoking,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),3 Needles,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Tiger and the Snow,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Time to Leave,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Tristan & Isolde,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Trust the Man,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Turistas,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Two Drifters,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Two Weeks,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Typhoon,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Ultraviolet,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Underworld Evolution,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),United 93,0,1,0,0,1,0,1,0,0
2006(79th Annual Awards),V for Vendetta,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Venus,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Volver,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Waist Deep,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Waltzing Anna,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Wassup Rockers,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Water,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),We Are Marshall,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),When a Stranger Calls,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Wicker Man,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),The Wild,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),World Trade Center,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),X-Men The Last Stand,0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),"You, Me and Dupree",0,0,0,0,0,0,0,0,0
2006(79th Annual Awards),Zoom,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Aeon Flux,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Alone in the Dark,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Amityville Horror,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Angels with Angles,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Are We There Yet?,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Assault on Precinct 13,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Bad News Bears,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Ballad of Jack and Rose,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Batman Begins,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Be Cool,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Beauty Shop,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Because of Winn-Dixie,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Bee Season,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Bewitched,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Big White,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Bigger Than the Sky,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Boogeyman,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Breakfast on Pluto,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Brokeback Mountain,1,1,1,1,1,1,1,1,1
2005(78th Annual Awards),Broken Flowers,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Brooklyn Lobster,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Brothers Grimm,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Capote,1,1,1,1,1,1,0,0,0
2005(78th Annual Awards),Casanova,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Cave,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Charlie and the Chocolate Factory,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Cheaper by the Dozen 2,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Chicken Little,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Chumscrubber,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Cinderella Man,0,1,0,0,0,0,1,0,0
2005(78th Annual Awards),Coach Carter,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Constant Gardener,0,1,0,0,1,1,0,0,1
2005(78th Annual Awards),Constantine,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Crash,1,1,1,1,1,1,1,1,0
2005(78th Annual Awards),Cursed,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Daltry Calhoun,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Dark Water,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Dear Frankie,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Derailed,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Deuce Bigalow: European Gigolo,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Devil’s Rejects,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Diary of a Mad Black Woman,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Domino,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Doom,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Duma,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Dying Gaul,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Elektra,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Elizabethtown,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Ellie Parker,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),End of the Spear,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Everything Is Illuminated,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Exorcism of Emily Rose,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Family Stone,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Fantastic Four,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Flightplan,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The 40 Year-Old Virgin,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Four Brothers,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Frank Miller’s Sin City,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Fun with Dick and Jane,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Get Rich or Die Tryin’,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),"Good Night, and Good Luck",1,1,1,1,1,1,1,1,1
2005(78th Annual Awards),The Gospel,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Great Raid,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Greatest Game Ever Played,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Guess Who,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Happy Endings,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Harry Potter and the Goblet of Fire,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Heights,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Hellbent,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Herbie: Fully Loaded,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Hide and Seek,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),A History of Violence,0,0,0,0,0,0,0,0,1
2005(78th Annual Awards),Hitch,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Hitchhiker’s Guide to the Galaxy,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),A Hole in One,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Holy Girl,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Honeymooners,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Hoodwinked,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Hostage,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),House of Wax,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Howl’s Moving Castle,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Hustle & Flow,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Ice Harvest,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Ice Princess,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),In Her Shoes,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),In the Mix,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Innocent Voices,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Interpreter,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Into the Blue,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Island,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),It’s All Gone Pete Tong,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Jacket,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Jarhead,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Jiminy Glick in Lalawood,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Junebug,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Just Friends,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Just Like Heaven,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Keane,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Kicking & Screaming,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),King Kong,0,1,0,0,0,0,0,0,0
2005(78th Annual Awards),King’s Ransom,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Kingdom of Heaven,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),"Kiss Kiss, Bang Bang",0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Kung Fu Hustle,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Ladies in Lavender,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Land of the Dead,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Layer Cake,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Legend of Zorro,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Libertine,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Little Manhattan,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Loggerheads,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Longest Yard,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Lord of War,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Lords of Dogtown,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Lost,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),A Lot Like Love,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Madagascar,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Man,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Man of the House,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Matador,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Match Point,0,0,0,0,0,0,0,1,1
2005(78th Annual Awards),Me and You and Everyone We Know,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Melinda and Melinda,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Memoirs of a Geisha,0,1,0,0,0,0,0,0,0
2005(78th Annual Awards),Millions,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Mr. and Mrs. Smith,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Monster-in-Law,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Munich,1,1,1,0,0,0,1,1,0
2005(78th Annual Awards),My Summer of Love,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Mysterious Skin,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The New World,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Nine Lives,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),9 Songs,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Ninth Day,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),North Country,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Oliver Twist,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),One More Round,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Or (My Treasure),0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Other Side of the Street,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Pacifier,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Palindromes,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Paradise Now,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Perfect Man,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Pride & Prejudice,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Prime,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Producers,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Promise,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Proof,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Racing Stripes,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Rebound,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Reception,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Red Eye,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Rent,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Ring Two,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Ringer,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Sahara,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Saving Face,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Separate Lies,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Serenity,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Sisterhood of the Traveling Pants,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Skeleton Key,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Sky High,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Smile,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),A Sound of Thunder,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Star Wars: Episode III Revenge of the Sith,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Stay,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Stealth,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Steamboy,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Syriana,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Talent Given Us,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Thing About My Folks,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),3-Iron,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Thumbsucker,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Tim Burton’s Corpse Bride,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Tony Takitani,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Transamerica,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Transporter 2,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Tropical Malady,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Two for the Money,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Underclassman,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Undiscovered,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),An Unfinished Life,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Unleashed,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Upside of Anger,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Valiant,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Venom,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Waiting . . .,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Walk the Line,0,1,0,1,0,0,0,0,0
2005(78th Annual Awards),War of the Worlds,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Weather Man,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Wedding Crashers,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Wedding Date,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Where the Truth Lies,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The White Countess,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),White Noise,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Winter Soltice,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The Work and the Glory,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),The World’s Fastest Indian,0,0,0,0,0,0,0,0,0
2005(78th Annual Awards),Zathura: A Space Adventure,0,0,0,0,0,0,0,0,0
